importação;transformar para polígono?;comunidade associada;name;description;folder;type;geometry;
;;;;clube santo Agostinho;PCU  RJ - jul 2010;point;[u'-43.25809570980324,-22.9333630343614,0'];
;;;;clube do asbac;PCU  RJ - jul 2010;point;[u'-43.25345624991023,-22.92398361777834,0'];
;;;;clube do renascença;PCU  RJ - jul 2010;point;[u'-43.24954145616181,-22.92441490578521,0'];
;;;;grajau contri clube;PCU  RJ - jul 2010;point;[u'-43.26763293206226,-22.92248176572533,0'];
;;;;light;PCU  RJ - jul 2010;point;[u'-43.25520319971809,-22.93147906133882,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.25709756467175,-22.93267394046272,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.25878090215147,-22.93448474508801,0'];
;;;;grajau tenis clube;PCU  RJ - jul 2010;point;[u'-43.26146491351872,-22.92183671050606,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.25989754739802,-22.93473300750234,0'];
;;;;clube do light;PCU  RJ - jul 2010;point;[u'-43.26230000658697,-22.9173801512874,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.25794575668484,-22.9325471743645,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.26201611783847,-22.92946953272451,0'];
;;;;moto- taxi da borda;PCU  RJ - jul 2010;point;[u'-43.26145448904604,-22.92448192477034,0'];
;;;;moto taxi - da saviana;PCU  RJ - jul 2010;point;[u'-43.25997660368792,-22.92698165591422,0'];
;;;;moto- taxi da paula brito;PCU  RJ - jul 2010;point;[u'-43.2534587401013,-22.92716004322029,0'];
;;;;moto taxi do campeão;PCU  RJ - jul 2010;point;[u'-43.25093771891447,-22.92483241938422,0'];
;;;;moto -taxi do guanabara;PCU  RJ - jul 2010;point;[u'-43.25016413381131,-22.9234441027399,0'];
;;;;moto taxi do iguatemi;PCU  RJ - jul 2010;point;[u'-43.25088183307363,-22.92052779809532,0'];
;;;;moto taxi do rodo;PCU  RJ - jul 2010;point;[u'-43.25480277872487,-22.93127462288091,0'];
;;;GAL União para o Futuro;;PCU  RJ - jul 2010;point;[u'-43.65586001646334,-22.91387302804004,0'];
;;;Creche Mãos Pequenas;uma das poucas creches;PCU  RJ - jul 2010;point;[u'-43.65488384691496,-22.91143585426404,0'];
;;;Creche;;PCU  RJ - jul 2010;point;[u'-43.65195284648111,-22.91631906466708,0'];
;;;Escola Francisco Caldeira de Alvarenga;escola municipa de dia e estadual de noite o que é muito ruim pois a escola é do estado e esta emprestado ao municipio e nos so temos ensino médio a noite;PCU  RJ - jul 2010;point;[u'-43.65156769844637,-22.9132093059224,0'];
;;;CIEP Alberto Pasqualine;;PCU  RJ - jul 2010;point;[u'-43.65669767516982,-22.91366273714316,0'];
;;;Posto Dr.Décio Amaral Filho;onde sempre falta médico pros atentimentos e tambem tem falta de muitos remédios;PCU  RJ - jul 2010;point;[u'-43.65765097486842,-22.91167013822323,0'];
;;;Amubua;é fornecido varios cursos;PCU  RJ - jul 2010;point;[u'-43.65644841850511,-22.9116491022904,0'];
;;;Valão;que afeta toda a comunidade pela sua grande quantidade de lixos e ratos;PCU  RJ - jul 2010;point;[u'-43.65364927176441,-22.912993268666,0'];
;;;;"area de lazer
local  destinado para a construção de uma  escola porem enquanto não acontece é utilizado pelas crianças e as vezes tem circo e parque";PCU  RJ - jul 2010;point;[u'-43.65579894758828,-22.91611684152544,0'];
;;;;pequena area de lazer;PCU  RJ - jul 2010;point;[u'-43.65184428715233,-22.91266676348162,0'];
;;;;pequena area de lazer;PCU  RJ - jul 2010;point;[u'-43.65208791025425,-22.91450464955548,0'];
;;;;"campo de futebol
campo de futebol onde tem jogos todo final de semana e durante a semana vira local de lazer pras crianças brincarem e algumas vezes ocorrem eventos fechados";PCU  RJ - jul 2010;point;[u'-43.65531263699347,-22.91181752713943,0'];
;;;;"area de lazer
campo e brinquedo pras crianças";PCU  RJ - jul 2010;point;[u'-43.65457255784524,-22.91612704139354,0'];
;;;;mercado;PCU  RJ - jul 2010;point;[u'-43.65404435084388,-22.91406587816575,0'];
;;;;mercado;PCU  RJ - jul 2010;point;[u'-43.655638447883,-22.91285377019445,0'];
;;;;mercado;PCU  RJ - jul 2010;point;[u'-43.65452827608424,-22.91448895046221,0'];
;;;;mercado;PCU  RJ - jul 2010;point;[u'-43.65693647745998,-22.91237272385114,0'];
;;;;farmacia;PCU  RJ - jul 2010;point;[u'-43.65550541612819,-22.91383977126087,0'];
;;;;farmacia;PCU  RJ - jul 2010;point;[u'-43.65292481807997,-22.91507746929782,0'];
;;;;"caixa 24 horas
dentro do mercado";PCU  RJ - jul 2010;point;[u'-43.65440645165183,-22.91468017574715,0'];
;;;;"caixa 24horas
dentro da farmacia";PCU  RJ - jul 2010;point;[u'-43.65362337577286,-22.91457349417097,0'];
;;;;"igreja universal
tem festas do grupo jovem da igreja que convida toda a comunidade";PCU  RJ - jul 2010;point;[u'-43.65383542756909,-22.91441650553188,0'];
;;;;"igreja católica
tem distribuição de cesta basica";PCU  RJ - jul 2010;point;[u'-43.65213558526783,-22.91703329110747,0'];
;;;;centro;PCU  RJ - jul 2010;point;[u'-43.65085110738743,-22.91200223006088,0'];
;;;;farmacia;PCU  RJ - jul 2010;point;[u'-43.65349842744694,-22.91471033139797,0'];
;;;;lanchonete;PCU  RJ - jul 2010;point;[u'-43.65322931171829,-22.91536649799637,0'];
;;;;lanchonete;PCU  RJ - jul 2010;point;[u'-43.653904571308,-22.91483850109995,0'];
;;;;adega;PCU  RJ - jul 2010;point;[u'-43.65239609790711,-22.91534669204671,0'];
;;;;adega;PCU  RJ - jul 2010;point;[u'-43.65542596298163,-22.91335903257166,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.65618679360749,-22.91304906547198,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.65381292113622,-22.91484161401378,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.6545756607566,-22.91169985570068,0'];
;;;;ponto final das  kombis;PCU  RJ - jul 2010;point;[u'-43.65205840147934,-22.91594972741344,0'];
;;;;"ponto final do S-27
unico ponto final de onibus na comunidade";PCU  RJ - jul 2010;point;[u'-43.65664499654717,-22.91289999582177,0'];
;;;;lanchonete;PCU  RJ - jul 2010;point;[u'-43.65629086454823,-22.91297814557449,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.65204151610036,-22.91072010294879,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.65355870779523,-22.91514068751945,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.65317588546698,-22.91365135843166,0'];
;;;;lan house;PCU  RJ - jul 2010;point;[u'-43.65405348483006,-22.91466032990787,0'];
;;;GAL Unindo Forças;;PCU  RJ - jul 2010;point;[u'-43.53770932271145,-23.00808567802239,0'];
;;;Rua Martim;;PCU  RJ - jul 2010;point;[u'-43.53854132453041,-23.01217460258195,0'];
;;;Estrada Barra de Guaratiba;ESSA PEQUENA RUA LIGA OS DOIS LADOS DA AVENIDA DAS AMÉRICAS,TAMBÉM TEM POUCAS RESIDÊNCIAS.;PCU  RJ - jul 2010;point;[u'-43.54159611388909,-23.01147445788043,0'];
;;;Caminho do Cafuá;;PCU  RJ - jul 2010;point;[u'-43.53382253111208,-23.0058709666805,0'];
;;;Caminho da Ilha;RUA ESBURACADA,COM BOAS CASAS E CHÁCARAS DE PLANTAS, E TAMBÉM RESIDÊM PESSOAS CARENTES;PCU  RJ - jul 2010;point;[u'-43.54050863217781,-23.00407621731526,0'];
;;;Caminho Laranjeiras;É UMA RUA ASLFALTADA COM RESIDÊNCIAS.;PCU  RJ - jul 2010;point;[u'-43.53853754118626,-23.00561928245234,0'];
;;;Caminho do Nori;RESIDEM PESSOAS CARENTES.;PCU  RJ - jul 2010;point;[u'-43.54014875417663,-23.00399675367881,0'];
;;;GAL Vida;"Este grupo atuará na comunidade Nova Brasília do Complexo do Alemão.
Este grupo é composto das seguintes instituições:
Associação Parque Everest,Igreja Fonte Eterna,Projeto Mulheres da Paz,Ong Terra da Conquista,Igreja Assembléia de Deus Nova Filadélfia,Posso Crer no Amanhã,Vila Olímpica Carlos Castilho,PSF nova Brasília e Ciep Theófilo de Souza Pinto.";PCU  RJ - jul 2010;point;[u'-43.27563099947476,-22.86466000007197,0'];
;;;CIEP Theóphilo de Souza Pinto;Esse CIEP é estadual, tem atende crianças, adoelscentes, jovens e adultos. Tem os turnos manhã, tarde e noite.;PCU  RJ - jul 2010;point;[u'-43.27215528282795,-22.86542411673783,0'];
;;;E. M. Afonso Várzea;Nessa escola atende crianças de 4 aos 12 anos de idade, ela é da prefeitura, a escola atende os turnos da manhã e da tarde. As crianças da Escola Jardim Guadalajara quando terminam são enviadas para essa escola. É marcado o dia para a mãe da criança ir fazer a matricula da criança se a mãe não for no dia que estava marcado a criança fica sem estudar no ano ou eles enviam essa criança pra uma escola longe.;PCU  RJ - jul 2010;point;[u'-43.27391925302067,-22.86757681453155,0'];
;;;E. M. Rubens Berado;essa escola eles atendem os alunos na faixa étaria de 4 a 12 anos, alguns dos  professores muita das vezes tem o Interesse de ensina o aluno  e outros não, não são muitos os Interessados e por isso  muitos alunos são prejudicados no futuro .;PCU  RJ - jul 2010;point;[u'-43.27560064113344,-22.86888886093646,0'];
;;;E. M. Gustavo Armbrust;essa escola a faixa etaria e de 11 a 15  anos;PCU  RJ - jul 2010;point;[u'-43.27530900992223,-22.87434930726988,0'];
;;;PSF;O postinho e uns dos recursos onde podemos cuida um pouco da nossa saúde com a ajuda dos agentes comutinaríos ...;PCU  RJ - jul 2010;point;[u'-43.27281900172467,-22.86776028007259,0'];
;;;Ass. de moradores da Nova Brasilia;A associação é presidida pelo Cidinho. Lá que ficam as correspondências dos moradores da Nova Brasilia, pois o carteiro não sobe para entregar as cartas e para entregar as cartas os moradores tem que pagar R$ 7,00. Na associação tem lan house, tem um curso de fotografia que tem o apoio da UNISUAM e da Castrol esse curso é para todoas as idades.;PCU  RJ - jul 2010;point;[u'-43.27173403270906,-22.86705254609879,0'];
;;;1º BP- Castrol do Brasil;;PCU  RJ - jul 2010;point;[u'-43.27633979335555,-22.86940255702169,0'];
;;;;Light;PCU  RJ - jul 2010;point;[u'-43.27441556302579,-22.86765020154317,0'];
;;;;"Quadra da Nova Brasilia
Nessa quadra acontece bailes, de vez em quando as crianças se divertem  jogando bola e soltando pipa. Acontece também cruzadas evangélicas.";PCU  RJ - jul 2010;point;[u'-43.27260493046906,-22.86469151666984,0'];
;;;;"quadra do CIEP
Essa quadra e mais usada nos momento em que os alunos então em tempo vago ou na hora da educação fisíca.
E nos finais de semana que e libarado para os moradores .";PCU  RJ - jul 2010;point;[u'-43.27164281763086,-22.86575481524796,0'];
;;;;"Campo de futebol enverest
no enverest os treinadores INVESTE no futuro dos jogadores como ofereçendo muitas oportunidades de joga fora do estado e etc .";PCU  RJ - jul 2010;point;[u'-43.27523339447605,-22.87167593919656,0'];
;;;;"Lan House Cyber Twister
Nessa lan house é onde nós encontramos muitos jovens sem querer fazer nada fica acessando a internet.";PCU  RJ - jul 2010;point;[u'-43.27640727769395,-22.86305061231343,0'];
;;;;"Ponto de ônibus
Nesse ponto passa as seguintes linhas: 711, 629, 292, 311, 474, 908 e 492.";PCU  RJ - jul 2010;point;[u'-43.2712507182266,-22.86719289703036,0'];
;;;;"Armarinho da Angela
Nesse armarinho vende várias coisas: material escolar, doce, acessórios, bijouterias, etc.";PCU  RJ - jul 2010;point;[u'-43.27634463365394,-22.86344244589125,0'];
;;;;"Mercearia e confeitaria do Beto
Na mercearia do Beto vende-se de um tudo. Tudo que você precisa você pode ir lá que tem.";PCU  RJ - jul 2010;point;[u'-43.27609118133788,-22.86348087607803,0'];
;;;;"Casa de bombas d' água
Nessa casa vende bombas de água para os moradores da comunidade.";PCU  RJ - jul 2010;point;[u'-43.27462683292199,-22.86793861000679,0'];
;;;;Açougue da Nova Brasilia;PCU  RJ - jul 2010;point;[u'-43.2719539094281,-22.86668210186306,0'];
;;;;"bar do chimbé
o bar do chimbé e uns bar mas antigo na nossa comunidade 
lá nos encontramos diversos acéssorio como comidas , bebidas , e pães e outras coisas mais ..";PCU  RJ - jul 2010;point;[u'-43.27526270687721,-22.86447196312685,0'];
;;;Tele Rio;Tele Rio;PCU  RJ - jul 2010;point;[u'-43.27595719729652,-22.87039873338037,0'];
;;;;"Igreja Fonte Eterna
Essa igreja é uma de nossas instituições.";PCU  RJ - jul 2010;point;[u'-43.27334768492959,-22.86397803934437,0'];
;;;;Igreja IEVADI;PCU  RJ - jul 2010;point;[u'-43.27014913869532,-22.86739299227493,0'];
;;;;"Igreja Evangélica Ass. de Deus Nova Filadélfia
Essa igreja é uma de nossas instituições.";PCU  RJ - jul 2010;point;[u'-43.27623533364942,-22.8627203390248,0'];
;;;GAL Vitrine de Talentos;"Mapa falante Vitrine de Talentos
A comunidade do Alagado é precária de todos os recursos:
Iluminão;Transporte;Saúde;EDUCAÇÃO.
O Bairro 'todo' está passando por um processo de urbanização.
 07.2009";PCU  RJ - jul 2010;point;[u'-43.69881176967176,-22.97353271558986,0'];
;;;Creche M. Sempre Vida Estrela do Alagado;"Atende crianças de 0 á 4 anos de idade 
Atende no horário de 7hs á 17hs";PCU  RJ - jul 2010;point;[u'-43.69333731183876,-22.97496080333134,0'];
;;;E.M. Felipe Camarão;"Atende somente primário 
atende no horário de manhã e tarde";PCU  RJ - jul 2010;point;[u'-43.69426762797658,-22.97615729446848,0'];
;;;CIEP Ulisses Guimarães;"Atende somente o primário no horário da manhã e tarde.
A noite (Colégio Estadual Ulisses Guimarães)";PCU  RJ - jul 2010;point;[u'-43.6933082307278,-22.97555211411365,0'];
;;;E.M Nelson Romero;"Atende somente primario 
Atende no horário manhã e tarde";PCU  RJ - jul 2010;point;[u'-43.69750776161474,-22.9718546850604,0'];
;;;Creche M. Chave do Tamanho;"Atende crianças de 3 á 4 anos de idade
horário de 7:30 as 17hs";PCU  RJ - jul 2010;point;[u'-43.69626931268186,-22.97249079594111,0'];
;;;;Curso preparatório;PCU  RJ - jul 2010;point;[u'-43.6956546606944,-22.97654689338626,0'];
;;;P.S. Waldemar Berardinelli;"Atendimento médico.
Pedriatria, clinica médica, prevenção e informação DST e AIDS, fisioterapia, dermatologia e etc . Atendimento com marcação antecipada, falta material de trabalho como maquinários e na maioria das vezes os medicamentos. Funciona de 2ª à sábado de 8hs às 17hs.";PCU  RJ - jul 2010;point;[u'-43.69397153947993,-22.97474398498599,0'];
;;;Centro ortopédico;"Atende somente casos ligados a ortopedia . 
Atende 150 pessoas diariamente e  o SUS está querendo reduzir o nº de atendimento para 40 diário e tendo que fazer marcação pelo P.S.";PCU  RJ - jul 2010;point;[u'-43.69660126493456,-22.97661168726283,0'];
;;;P.S.F ( Saúde da Família);Atendimento odontológico, e etc. Situado no Alagado, e não supre a nessecidade de todos os moradores;PCU  RJ - jul 2010;point;[u'-43.69670769293059,-22.97629218763742,0'];
;;;Área de Abrangência do GAL  Vitrine de Talentos;Área de Abrangência do GAL  Vitrine de Talentos;PCU  RJ - jul 2010;polys;[u'-43.699409,-22.969299,0', u'-43.699493,-22.971077,0', u'-43.702152,-22.97246,0', u'-43.704258,-22.973764,0', u'-43.70546,-22.974476,0', u'-43.7043,-22.974989,0', u'-43.702412,-22.975424,0', u'-43.700439,-22.9757,0', u'-43.698032,-22.976015,0', u'-43.696232,-22.97653,0', u'-43.695629,-22.97653,0', u'-43.695244,-22.975859,0', u'-43.695629,-22.975582,0', u'-43.69529,-22.974632,0', u'-43.69503,-22.973804,0', u'-43.695374,-22.972855,0', u'-43.69619,-22.972382,0', u'-43.696835,-22.97163,0', u'-43.697605,-22.9708,0', u'-43.69825,-22.970287,0', u'-43.698463,-22.969971,0', u'-43.698593,-22.969339,0', u'-43.699409,-22.969299,0'];
;;;Centro Comu. São Vicente de Paulo;Esporte, cursos preparatórios, cursos de artes , onde  Funciona o Fé e Política, reuniões religiosas, e etc.;PCU  RJ - jul 2010;point;[u'-43.70183518636736,-22.97273544259184,0'];
;;;GACS;Centro comunitário.;PCU  RJ - jul 2010;point;[u'-43.70230791434324,-22.97531780811164,0'];
;;;CRAS;;PCU  RJ - jul 2010;point;[u'-43.69279336449586,-22.97533417817143,0'];
;;;;"ETE Estação de tratamento de esgoto
Em andamento.";PCU  RJ - jul 2010;point;[u'-43.69577370869904,-22.97763643806539,0'];
;;;;Posto da  Guarda Municipal;PCU  RJ - jul 2010;point;[u'-43.6932897515656,-22.97600138646642,0'];
;;;;"Quadra Poliesportiva
Quadra de esportes sem termino de construção, sem iluminação, dificil acesso, faz parte do projeto 'Viver com Cidadania'.";PCU  RJ - jul 2010;point;[u'-43.69695309590224,-22.97461035852536,0'];
;;;;"Pça.Americo Marçal
Praça sem iluminação e sem condições de uso.";PCU  RJ - jul 2010;point;[u'-43.69314815407979,-22.97669504295174,0'];
;;;;"Ponto do ônibus 866 circular
Leva os moradores da comunidade até Campo Grande.";PCU  RJ - jul 2010;point;[u'-43.69560771604729,-22.97667160591352,0'];
;;;;Lan house;PCU  RJ - jul 2010;point;[u'-43.70278065420445,-22.9732075781857,0'];
;;;;"Casa de jogos eletronicos
Local alternativo para os jovens, já que a praça não está em condições de uso.";PCU  RJ - jul 2010;point;[u'-43.6926285123815,-22.97657607208334,0'];
;;;;"mercadinho
Esse mercado tem preços acessiveis aos moradores da comunidade.";PCU  RJ - jul 2010;point;[u'-43.70075004065481,-22.97567886533383,0'];
;;;;Aviário e Rações  Brazuca;PCU  RJ - jul 2010;point;[u'-43.70094184622021,-22.97580867326072,0'];
;;;;BMG - Emprestimo nº156;PCU  RJ - jul 2010;point;[u'-43.70107888749246,-22.97573846236822,0'];
;;;;Salão M. I.;PCU  RJ - jul 2010;point;[u'-43.7012496375562,-22.97569212729098,0'];
;;;;Sacolão;PCU  RJ - jul 2010;point;[u'-43.70211182873441,-22.97542650713398,0'];
;;;;Ferro Velho;PCU  RJ - jul 2010;point;[u'-43.69188728619521,-22.97537289925199,0'];
;;;;Barney Byke nº 20;PCU  RJ - jul 2010;point;[u'-43.69281947217692,-22.97483357892273,0'];
;;;;Panificadora Magestade;PCU  RJ - jul 2010;point;[u'-43.69428672553188,-22.97447829089526,0'];
;;;;Depósito de Gás;PCU  RJ - jul 2010;point;[u'-43.69582496503552,-22.97277396369841,0'];
;;;;Igreja Católica Divino Espírito Santo;PCU  RJ - jul 2010;point;[u'-43.70264249151742,-22.97552362660877,0'];
;;;;Paroquia N.S. da aparecida;PCU  RJ - jul 2010;point;[u'-43.69253970833308,-22.97677392065972,0'];
;;;GAL Vivendo e aprendendo;"Historico do Morro do Urubus
Morro do Urubus, esta localizado nos bairros de pilares, tomaz coelho,  piedade,abolição,engenho da rainha na zona norte, a origen do nome do morro do urubu, dizem que antigamente existia criação de cabra e cabritos, quando eles caiam de cima do morro viravan comda de urubus .";PCU  RJ - jul 2010;point;[u'-43.30381902109914,-22.87650153616219,0'];
;;;C. E.l Maranhão;Antende todos as crianças e adultos das comunidade.;PCU  RJ - jul 2010;point;[u'-43.29748754852212,-22.87392978916209,0'];
;;;E. M.l Suecia;Atende todas as crianças da comunidade e adultos a noite;PCU  RJ - jul 2010;point;[u'-43.29921129503424,-22.87518940456345,0'];
;;;E. M.l Souza da Silveira;Rua Mara;PCU  RJ - jul 2010;point;[u'-43.31514785960253,-22.88078141575419,0'];
;;;Escola Municipal;;PCU  RJ - jul 2010;point;[u'-43.31498755937071,-22.87774298268193,0'];
;;;E. M.l Frei Leopoldo;;PCU  RJ - jul 2010;point;[u'-43.31466479465885,-22.87435901030032,0'];
;;;E. M. Jaime Costa;;PCU  RJ - jul 2010;point;[u'-43.31463924236913,-22.87412408470238,0'];
;;;E. M. França;;PCU  RJ - jul 2010;point;[u'-43.31428032712067,-22.88011117825412,0'];
;;;Posto de Atendimento Medico;;PCU  RJ - jul 2010;point;[u'-43.31263803958401,-22.87284215592511,0'];
;;;Pouso Comunitario;;PCU  RJ - jul 2010;point;[u'-43.30226041021591,-22.87363782023389,0'];
;;;Instituto de Peso e Medida;;PCU  RJ - jul 2010;point;[u'-43.31360739701194,-22.88059610722791,0'];
;;;Sanatorio;Instituição que abriga deficientes mental;PCU  RJ - jul 2010;point;[u'-43.3062339748694,-22.88072260815106,0'];
;;;;"Clube dos Bancarios

Condominios  do Bancarios";PCU  RJ - jul 2010;point;[u'-43.31059426910546,-22.8734803662449,0'];
;;;;Campo de Futebol;PCU  RJ - jul 2010;point;[u'-43.31167242023953,-22.87268477560271,0'];
;;;;Praça;PCU  RJ - jul 2010;point;[u'-43.30370170583925,-22.87527063403423,0'];
